Time,ax_barato,ay_barato,az_barato,wx_barato,wy_barato,wz_barato,Lat_barato,Lon_barato,Alt_barato,vN_barato,vE_barato,vU_barato,d_izq_barato,d_der_barato
18.93,-0.0041,-0.0001,-0.0024,0.0063,-0.0014,-0.0004,47.809998,13.0438,426.1,15.005,-0.001,0.024,499.07,501.21
18.94,-0.0025,-0.0012,0.0062,-0.0002,0.0019,0,47.809996,13.043799,423.18,15.03,0.036,-0.02,499.86,499.62
18.95,-0.0042,0.0002,0.0002,-0.0038,0.0006,-0.0003,47.810005,13.043806,423.05,15.012,-0.01,0.033,499.07,499.77
18.96,-0.0025,-0.0042,-0.0036,-0.0063,0.0043,0.0015,47.81,13.043804,425.66,15.031,0.024,0.077,499.08,500.49
18.97,0.0044,0.0027,-0.0025,0.0053,-0.0038,0.0026,47.810003,13.043813,426.66,14.968,-0.006,-0.034,499.76,499.27
18.98,-0.0034,0.0041,-0.0001,0.004,-0.0009,0.004,47.810001,13.043806,422.73,15.07,-0.03,-0.059,500.38,499.87
18.99,0.0086,0.0003,0.0032,0.0011,-0.0046,-0.0021,47.809997,13.043816,426.44,15.001,0,-0.002,499.93,499.74
19,-0.0004,0.0059,-0.0016,0.0062,-0.0018,-0.0034,47.810002,13.043819,425.33,14.997,-0.003,0.046,499.93,500.56
19.01,0.0042,0.0022,-0.0019,0.0055,0.0001,-0.0005,47.809997,13.043818,426.17,15.044,0.002,0.011,500.08,499.92
19.02,0.0053,0.0007,0.001,-0.0025,-0.0081,0.0042,47.810002,13.043823,421.89,15.034,0.008,-0.031,500.25,499.64
19.03,0.0039,-0.0015,-0.0006,0,-0.0014,-0.0042,47.809999,13.04382,426.42,14.969,0.08,-0.033,500.3,499.78
19.04,-0.0019,0.0049,-0.0003,-0.0003,-0.0036,-0.0016,47.809996,13.04382,424.9,14.991,0.044,0.001,499.65,500.34
19.05,-0.003,0.0019,0.0007,0.0044,-0.0017,0.0002,47.81,13.043824,422.63,14.973,0.036,0.025,500.33,499.65
19.06,-0.0038,0.0001,0.0049,0.0026,0.0011,0.0038,47.809998,13.043826,426.56,15.008,0.034,0.038,499.85,500.14
19.07,-0.0004,0.002,0.0005,-0.0017,0.0014,-0.0019,47.810001,13.043824,425.55,15.01,0.038,0.002,500.08,500.02
19.08,-0.0015,0.0031,-0.0002,-0.0053,0.002,0.0019,47.809996,13.043831,422.93,15.022,-0.005,-0.035,500.1,498.76
19.09,0,0.0023,0.0023,0,0.0015,-0.0039,47.810003,13.043832,422.07,14.98,-0.03,-0.002,500.33,499.09
19.1,0.0013,0.0001,-0.0027,0.0048,-0.0024,-0.0029,47.810003,13.04384,422.34,15.01,-0.018,-0.014,499.54,500.01
19.11,-0.0033,0.0005,0,-0.0027,-0.001,-0.0043,47.809998,13.043841,424.82,14.999,-0.014,0.051,499.77,499.67
19.12,-0.0023,0.0007,-0.0026,-0.002,0.0014,-0.0003,47.809997,13.043841,425.08,15.003,-0.072,0.029,499.51,500.13
19.13,0.0002,-0.0038,-0.0027,0.0017,-0.0007,-0.0028,47.810002,13.043843,422.6,15.03,0.017,0.03,499.72,500.09
19.14,0.0045,0.0028,-0.0025,0.002,-0.0006,0.0024,47.810004,13.043844,422,14.968,-0.013,0.06,500.23,499.62
19.15,0.0016,-0.0004,-0.0027,-0.0047,-0.0045,-0.0042,47.809999,13.04384,421.13,15.012,0.036,0.01,500.46,500.58
19.16,-0.0012,-0.002,-0.0035,-0.0013,-0.0001,0.0016,47.809995,13.043851,423.09,15.048,-0.002,0.039,500.16,500.47
19.17,-0.0028,0.0065,0.0001,-0.0002,0.0007,-0.0035,47.809997,13.043854,421.33,14.986,0.024,0.001,500.6,499.41
19.18,-0.0031,0.0019,-0.0069,0.0026,-0.0079,0.0015,47.810002,13.043849,421.96,14.998,-0.031,0.023,499.94,499
19.19,-0.0052,0.0036,0.0038,-0.0006,-0.0011,0.0015,47.810005,13.043852,425.71,15,-0.067,-0.026,500.26,499.34
19.2,0.0038,-0.0052,0.0014,-0.0027,0.003,-0.0037,47.809999,13.043854,421.4,14.995,-0.005,-0.024,499.72,499.95
19.21,0.0039,0.0002,-0.0004,-0.0015,0.0022,0.0018,47.810004,13.043861,423.21,15.02,-0.004,-0.034,500.1,499.38
19.22,0.0044,0.0042,-0.0005,-0.0001,0.0026,0.0032,47.810004,13.043858,426.66,15.012,0.035,0.034,499.3,499.69
19.23,-0.007,-0.0023,0,0.0013,0.0004,0.0012,47.810005,13.043858,424.41,14.972,0.015,-0.05,499.54,499.71
19.24,0.0021,0.0021,-0.0024,-0.0024,0.0035,-0.0027,47.809996,13.043864,426.48,15.036,0.037,0.024,500.51,500.39
19.25,0.0002,-0.0019,0.0041,0.002,0.0001,-0.0028,47.809996,13.043865,423.52,14.994,0.004,0.016,500.11,499.49
19.26,0.004,0.0026,0.0065,0.0012,0.0035,0.0006,47.810001,13.04387,424.75,14.973,0.013,-0.004,499.69,499.72
19.27,0.0032,-0.0013,-0.0029,-0.0025,0.0049,0.0006,47.810004,13.043874,421.71,14.939,0.021,-0.051,500.32,499.39
19.28,0.0001,-0.0023,-0.0032,0.0018,-0.0019,0.0027,47.810004,13.043873,425.23,14.966,0.068,-0.002,499.82,500.27
19.29,-0.0002,0.0045,-0.0011,0.0017,0.001,-0.0025,47.810005,13.043874,425.81,14.983,-0.008,-0.003,498.85,500.57
19.3,0.0021,-0.0011,-0.0012,-0.0032,0.0048,-0.0002,47.809998,13.043872,425.01,14.997,-0.018,0.022,500.36,500.41
19.31,-0.0054,0.0057,0.0037,0.003,0.0029,-0.0034,47.809999,13.043881,425.5,15.008,-0.05,0.032,501.32,499.92
19.32,-0.0037,-0.003,-0.0063,0.0019,0.0089,-0.0028,47.810003,13.043879,422.96,14.959,-0.041,0.001,499.46,500.35
19.33,-0.0003,-0.003,0.004,-0.0014,0.0008,0.0026,47.809998,13.043878,422.16,15.001,-0.046,0.003,500.36,500.41
19.34,-0.0035,-0.0001,-0.0044,0.0001,0.0014,-0.0005,47.809997,13.043888,425.23,15,-0.061,-0.017,500.16,500.81
19.35,0.0003,0.0027,0.0019,0.0002,-0.0037,0.0022,47.810005,13.043885,426.46,14.989,-0.031,-0.007,499.86,499.39
19.36,0.0044,0.0023,0.004,-0.0024,-0.0021,-0.002,47.810004,13.043885,424.35,15.024,-0.044,-0.009,500.33,499.42
19.37,-0.0012,0.0066,-0.0001,-0.0045,-0.0054,0.0004,47.810001,13.043886,424.78,14.945,-0.028,0.018,500.38,499.74
19.38,-0.0021,0.0034,0,-0.0015,-0.0035,-0.0008,47.809997,13.043897,426.94,14.94,-0.065,-0.029,499.73,499.76
19.39,-0.0013,-0.0032,-0.0041,-0.0015,-0.0024,-0.0012,47.809996,13.043893,423.79,14.936,0.019,0.064,500.35,499.73
19.4,0.0037,0.0018,-0.0032,0.0029,-0.0048,0.0004,47.810005,13.043891,424.03,14.982,-0.037,-0.021,500.59,499.45
19.41,-0.0077,-0.0051,0.0038,0.0053,0.001,-0.0006,47.810002,13.043901,424.46,15.014,0.023,-0.024,501.07,499.39
19.42,-0.0015,0.0047,0.0054,0.0043,-0.0031,-0.0004,47.809998,13.043899,421.16,15.007,-0.004,-0.033,500.01,499.87
19.43,0.0075,0.0004,-0.0018,-0.0056,0.0002,0.0087,47.810004,13.043898,422.29,15.055,0.021,0.048,499.93,500.52
19.44,0.0014,0.0026,-0.002,-0.0018,0.0023,-0.0022,47.810003,13.043902,422.82,15.023,-0.016,-0.022,499.1,500.7
19.45,-0.0042,0.0011,-0.0006,-0.0014,0.0059,-0.0032,47.810002,13.043907,421.08,15,-0.055,0.037,500.16,499.86
19.46,0.0013,0.0007,-0.0062,-0.0039,0.0004,-0.0021,47.810001,13.043903,423.11,15.016,0.006,-0.005,499.82,500.28
19.47,-0.0005,-0.0052,0.0045,-0.0037,-0.0003,-0.001,47.809998,13.043906,423.53,14.977,0.001,0.018,500.86,499.89
19.48,0.0041,-0.0009,0.001,0.0054,-0.0002,-0.0008,47.810001,13.043908,426.57,14.989,-0.013,-0.067,499.83,499.79
19.49,-0.0022,-0.0057,-0.0023,0.001,-0.0014,-0.0057,47.81,13.043916,422.89,15.026,-0.029,0.059,500.23,499.89
19.5,0.0028,-0.0012,0.0052,-0.0109,0.004,0.0012,47.809999,13.043915,421.66,14.985,0.009,-0.041,499.62,500.09
19.51,-0.0003,0.0011,0.002,-0.0009,-0.0004,0.0032,47.809998,13.04392,421.04,15.032,-0.002,-0.016,500.46,501.14
19.52,0.0019,0.0018,0.0021,0.0018,0.0001,-0.0001,47.809997,13.04392,425.67,15.036,-0.014,-0.015,499.72,499.84
19.53,0.0013,-0.0014,-0.0002,-0.002,-0.0038,-0.0008,47.810003,13.043919,423.56,14.952,0.025,-0.018,499.69,500.02
19.54,-0.0035,-0.0039,-0.0003,-0.0013,-0.006,-0.0009,47.810002,13.043927,421.85,14.971,0.027,-0.019,499.02,500.3
19.55,-0.003,0.003,-0.0054,-0.0015,0.0003,0.0004,47.809996,13.043929,426.4,15.014,-0.005,-0.026,500.17,500.37
19.56,-0.0003,0.0056,0.0043,-0.0051,0.0017,0.0029,47.810001,13.043932,426.62,14.995,-0.003,-0.027,499.82,500.45
19.57,0.0027,-0.0035,0.0018,0.001,0.0002,-0.0051,47.809999,13.043931,424.71,15.043,-0.028,-0.006,500.4,499.43
19.58,-0.0012,-0.0029,0.0018,-0.0012,0.0073,-0.0054,47.809997,13.043933,426.14,15.028,-0.001,-0.028,500.35,499.87
19.59,0,0.0006,0.0001,0.0057,0.0048,0.0001,47.809999,13.043929,421.69,15.006,0.012,0.1,500.13,499.24
19.6,-0.0019,-0.0035,-0.0017,-0.0021,0.0049,0.0017,47.810003,13.043932,421.03,14.94,0.017,0.027,500.54,500.36
19.61,-0.0025,-0.0027,0.0032,-0.0049,-0.0054,-0.0006,47.809997,13.043934,426.82,14.955,0.012,0.002,500.68,499.29
19.62,0.0039,0.0005,-0.0038,0.001,-0.0005,-0.0011,47.809997,13.043943,426.95,14.986,0.024,-0.015,500.23,499.59
19.63,0,0.0021,0.0001,0.0024,-0.0006,-0.0058,47.809998,13.043938,425.71,14.958,0.008,0.06,499.49,500.96
19.64,0.0001,-0.002,-0.0019,-0.0009,-0.0038,-0.0015,47.809996,13.043943,423.53,14.964,-0.04,-0.006,500.3,500.64
19.65,-0.0011,0.003,-0.0037,-0.0001,-0.0003,-0.0026,47.810001,13.043942,424.95,15.079,0.032,-0.06,499.78,500.09
19.66,0.0012,0.0038,0.0031,-0.0006,-0.0001,-0.0023,47.810004,13.043946,425.34,14.976,-0.004,0.001,499.54,500.28
19.67,0.002,-0.0019,0.0006,0.0037,0.0003,0.0044,47.809996,13.043945,426.37,14.934,0.012,-0.021,500.05,499.55
19.68,-0.0001,-0.0062,0.0008,-0.0005,0.0045,-0.0027,47.810002,13.043952,424.77,15.045,-0.036,-0.044,500.43,500.04
19.69,-0.0001,-0.0011,-0.0014,0.0074,0.0041,0.0028,47.809995,13.043954,423.26,14.99,-0.022,-0.023,499.47,500.41
19.7,-0.0026,0.0036,0.0049,-0.001,-0.0022,-0.0038,47.809999,13.043957,425.79,14.981,-0.004,0.007,500.74,499.61
19.71,0.0017,-0.0017,-0.0019,0.0001,0.0018,0.0026,47.809995,13.043957,423.04,15.006,0.033,-0.024,499.67,498.49
19.72,-0.0008,-0.0007,-0.0002,0.0032,0.0017,-0.0011,47.810003,13.043956,423.21,14.989,-0.004,0.029,500.96,500.8
19.73,-0.0035,0.0027,-0.0005,0.0046,-0.0031,-0.0024,47.81,13.043965,422.8,15.016,0.006,-0.034,499.86,499.99
19.74,-0.0022,0.0074,0.0045,0.0038,0.0005,0.0016,47.809997,13.043967,421.75,14.909,-0.017,-0.017,499.8,499.88
19.75,-0.0042,-0.004,-0.0021,0.0006,-0.0002,0.0037,47.809999,13.043967,421.06,14.98,-0.011,0.015,500.18,500.61
19.76,-0.0023,-0.0008,0.0002,0.0012,0.0026,-0.0004,47.809999,13.043963,426.63,15.015,0.031,0.026,500.2,500.92
19.77,0.0048,-0.0011,0.0015,-0.0006,-0.0022,0.0011,47.810003,13.043965,426.86,15.013,0.005,-0.017,499.8,499.64
19.78,0.0049,0.001,0.0003,-0.004,0.0025,0.004,47.809995,13.043969,425.8,14.97,-0.024,0.024,499.67,501.17
19.79,0.0009,0.0003,0.0061,-0.0026,-0.0003,0.0069,47.809995,13.043976,424.34,15.002,0.02,0.027,500.45,501.02
19.8,0.0046,0.0027,-0.0011,0.0022,0.0009,0.0022,47.81,13.043978,422.44,15.015,-0.039,0.027,500.01,499.81
19.81,0.0009,0.0051,0.0013,-0.004,-0.0001,-0.0051,47.810003,13.043974,422.39,14.977,0.053,0.009,500.06,499.73
19.82,0.0051,-0.0004,-0.0014,-0.0025,-0.0016,0.0001,47.810004,13.043979,425.16,14.982,0.025,0.035,500.33,500.24
19.83,-0.0013,-0.0028,0.0003,0.0022,-0.0019,-0.0016,47.809996,13.04398,425.25,15.048,0.006,-0.019,500.11,499.25
19.84,0.0017,0.001,-0.0024,0.0018,0.0043,-0.0004,47.810001,13.043987,424.58,15.014,0.043,0.005,499.31,500.1
19.85,0.0042,0.0018,-0.0045,-0.0037,-0.0028,0.0028,47.810002,13.043983,421.99,14.974,-0.039,-0.002,500.08,500.82
19.86,0.0016,0.0054,-0.0033,-0.0062,0.0018,0.0019,47.809996,13.043986,424.69,14.972,-0.047,0.008,500.33,500.19
19.87,0.0004,0.0002,-0.0021,-0.0004,0.0026,0.0005,47.810004,13.043991,421.35,14.997,0.035,0.012,499.99,499.71
19.88,0.0054,0.0006,-0.0023,-0.0009,-0.0006,-0.0016,47.810001,13.04399,421.41,14.997,-0.009,-0.004,499.38,499.12
19.89,-0.0017,-0.0055,0,0.003,-0.0044,-0.0008,47.810001,13.043992,426.61,15.008,-0.036,-0.008,500.3,499.62
19.9,0.0009,-0.0019,-0.0005,-0.002,-0.0004,0.0005,47.810004,13.043999,422.93,15.005,-0.039,0.042,499.82,499.73
19.91,-0.0054,-0.0043,-0.0027,-0.0009,-0.004,0.0041,47.810003,13.043997,423.76,15.039,0.009,-0.019,500.81,500.83
19.92,0.0019,-0.0012,0.0064,0.0021,-0.0031,-0.0002,47.809996,13.044002,425.08,15.048,-0.022,-0.058,499.52,500.42
19.93,0.0024,-0.0017,-0.0002,-0.0008,-0.0007,-0.0005,47.810002,13.044002,422.07,14.96,-0.013,0.043,499.74,499.64
19.94,0.0006,0.0015,0.0054,0.0052,0.0012,0.0038,47.809996,13.044001,421.86,14.992,-0.03,-0.018,500.93,500.45
19.95,-0.0039,0.0057,0.0028,-0.0028,0.0042,-0.0018,47.809999,13.044005,423.4,14.987,0,-0.014,499.86,499.64
19.96,0.0039,0.0003,-0.0021,-0.0028,0.0039,0.0022,47.809997,13.044003,425.62,15.028,-0.022,-0.038,500.15,500.07
19.97,-0.0024,-0.001,-0.0004,-0.0019,0.0016,0.0004,47.809997,13.044011,425.39,14.975,0.041,0.018,500.17,499.73
19.98,0.0074,-0.0018,0.0012,0.0023,-0.0006,-0.0014,47.809995,13.044017,424.51,14.982,0.033,-0.013,501,500.05
19.99,0.0009,0.0043,0.0001,0.0013,0,-0.0047,47.810002,13.044015,423.3,15.019,0.03,-0.019,499.56,500.59
=======
0,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.4327,-99.1336,2241.56,14.966,-0.036,-0.02,501.61,501.61
0.01,0.0098,-0.0009,-0.0002,0.0044,-0.0024,-0.0005,19.4327,-99.1336,2239.96,14.961,-0.04,-0.089,499.26,497.58
0.02,0.002,-0.0037,0.0006,0.0041,-0.0012,0.0006,19.4327,-99.1336,2240.99,15.137,-0.024,-0.064,499.61,500.84
0.03,0.0039,0.0026,-0.0028,-0.0003,0.0029,-0.0011,19.4327,-99.1336,2243.64,15.068,0.025,-0.031,501.52,501.4
0.04,0.003,0.0029,0.0047,0.0006,0.0002,-0.0019,19.4327,-99.1336,2235.51,14.974,-0.013,-0.036,498.93,498.99
0.05,0.0039,0.0048,0.0048,-0.001,-0.0048,0.0039,19.4327,-99.1336,2242.66,14.956,-0.004,0.028,499.66,498.84
0.06,-0.001,0.0044,-0.0017,-0.0023,0.0021,-0.0006,19.4327,-99.1336,2241.3,14.95,0.013,0.015,501.67,500.51
0.07,0.0014,0.0018,0.0023,-0.0002,-0.0025,0.0026,19.4327,-99.1336,2242.51,14.951,0.005,0.013,499.11,499.84
0.08,0.0049,-0.0032,0.0051,0.0012,-0.0007,-0.0017,19.4327,-99.1336,2244.04,14.964,-0.07,-0.017,501.7,501.21
0.09,0.0002,0.0002,-0.0007,-0.0006,-0.0002,-0.0037,19.4327,-99.1336,2235.77,15,0.022,0.034,500.42,499.66
0.1,-0.0011,0.0059,0.0013,0.0026,0.0001,0.0013,19.4327,-99.1336,2235.41,15.06,-0.011,-0.049,500.1,498.88
0.11,-0.0018,-0.0019,0.0021,-0.0006,0.0017,-0.0014,19.4327,-99.1336,2240.2,15.048,0.032,0.075,500.72,501.14
0.12,0.0008,-0.0041,-0.0018,0.0016,0.0007,-0.0018,19.4327,-99.1336,2237.55,15.017,0.041,-0.016,499.48,501.2
0.13,-0.0004,-0.0007,0.0015,0.002,0.0001,0.0009,19.4327,-99.1336,2242.36,14.982,-0.033,0.005,498.54,503.24
0.14,0.0024,-0.0025,-0.0018,-0.0003,-0.0004,-0.0017,19.4327,-99.1336,2242.45,14.988,-0.014,-0.027,500.36,501.29
0.15,-0.0006,-0.0051,0.0024,-0.0023,-0.0007,-0.0024,19.4327,-99.1336,2239.09,14.998,0.035,0,500.81,500.66
0.16,-0.0038,-0.002,0.0007,-0.001,-0.0021,-0.0014,19.4327,-99.1336,2244.16,14.963,0.023,0.023,499.4,500.31
0.17,-0.0017,0.0033,-0.0044,0.0032,-0.0027,0.004,19.4327,-99.1336,2243.13,14.942,0,-0.029,497.14,500.42
0.18,0.0033,0.0018,0.0012,-0.0024,-0.0004,0.0012,19.4327,-99.1336,2242.72,15.005,-0.013,-0.016,503.25,498.88
0.19,-0.005,-0.0006,0.0047,-0.0007,0.0003,0.0008,19.4327,-99.1336,2241.14,15.074,-0.022,0.011,500.33,500.45
0.2,-0.0027,0.0043,0.0039,0.0043,0,0.0022,19.4327,-99.1336,2235.41,14.996,0.018,-0.031,500.87,500.03
0.21,-0.0006,0.0055,-0.0003,0.0035,0.0038,-0.0011,19.4327,-99.1336,2244.86,14.919,0.012,0.003,502.3,501.01
0.22,0.0016,-0.0007,-0.001,0.0008,0.0013,0.0001,19.4327,-99.1336,2241.08,15.052,-0.017,-0.015,502.57,500.24
0.23,-0.0045,-0.0011,-0.0036,-0.0026,0.0013,-0.0014,19.4327,-99.1336,2238.35,15.014,-0.032,0.015,499.59,497.98
0.24,0.0044,0.0021,0.0014,-0.0008,-0.0004,-0.0011,19.4327,-99.1336,2243.03,15.066,-0.003,-0.025,500.57,500.31
0.25,0.0044,0.0002,-0.0006,0.0024,0.001,-0.0012,19.4327,-99.1336,2239.66,14.997,0.008,-0.021,498.71,501.09
0.26,0.0008,-0.0029,-0.0018,0.0005,0.0027,-0.0004,19.4327,-99.1336,2235.87,14.928,-0.002,-0.007,498.31,502.03
0.27,0.0014,0.0007,0.0061,0.0017,0.0042,-0.0007,19.4327,-99.1336,2238.7,14.992,-0.006,0.02,499.82,499.18
0.28,-0.001,0.0009,0.003,0.0029,-0.0007,0.0007,19.4327,-99.1336,2237.41,14.989,0.028,-0.022,500.93,501.15
0.29,0.0018,-0.0018,-0.0005,0,0.0037,-0.0001,19.4327,-99.1336,2237.73,14.98,-0.037,-0.02,497.39,499.84
0.3,0.0044,0.0023,-0.0015,-0.0023,-0.0027,0.0039,19.4327,-99.1336,2241.46,15.021,-0.007,0.003,501.25,501.37
0.31,0.0042,0.0031,0.0041,0.0028,0.0012,0.0022,19.4327,-99.1336,2238.02,14.991,-0.021,-0.032,499.54,499.14
0.32,0.0033,-0.002,0.0035,-0.0029,-0.003,0.0013,19.4327,-99.1336,2244.6,14.925,-0.038,0.012,499.42,501.68
0.33,0.003,-0.0049,-0.0038,0.0021,0.0001,0.0018,19.4327,-99.1336,2237.15,14.983,-0.032,-0.003,499.31,499.97
0.34,-0.0033,-0.0036,-0.0004,0.0023,0,0.0033,19.4327,-99.1336,2238.08,15.017,0,-0.015,499.52,501.84
0.35,-0.0024,0.0038,-0.0005,0.0033,0.0035,0.0019,19.4327,-99.1336,2245.05,14.972,0.028,0.014,499.8,504.1
0.36,-0.0015,-0.0047,0.0024,0.0008,0.0003,-0.0014,19.4327,-99.1336,2239.34,15.105,0.043,-0.005,499.93,500.12
0.37,-0.0044,0.0002,0.0053,0.0048,0.0001,0.0024,19.4327,-99.1336,2245.01,15.104,0.025,0.062,500.13,500.13
0.38,-0.0024,-0.0022,0.0026,0.001,-0.0015,-0.0005,19.4327,-99.1336,2242.68,15.048,-0.011,-0.004,500.86,498.66
0.39,-0.0012,0.0013,-0.0028,-0.0008,-0.0017,0.0002,19.4327,-99.1336,2235.69,15.055,0.052,0.026,500.46,500.32
0.4,-0.0027,0.0051,-0.0055,0.0032,0,0.001,19.4327,-99.1336,2243.53,15.026,0.017,-0.017,500.55,498.37
0.41,0.0016,-0.1878,-0.0029,0.0026,0.0015,0.0029,19.4327,-99.1336,2244.16,14.992,0.044,-0.005,500.92,501.03
0.42,0.0024,-0.356,-0.0034,-0.0058,0.0008,0.0024,19.4327,-99.1336,2240.86,14.984,0.031,-0.002,505.73,507.41
0.43,0.004,-0.4904,0.0007,-0.0008,-0.0028,0.0021,19.4327,-99.1336,2243.96,15.001,-0.032,0.017,508.66,510.7
0.44,0.0057,-0.5672,0.0034,-0.0035,-0.0017,-0.0019,19.4327,-99.1336,2244.53,14.891,0.023,0.023,511.61,511.06
0.45,-0.0015,-0.6019,-0.0056,0.0033,0.0004,0.0022,19.4327,-99.1336,2242.59,15.025,0.005,0.033,511.29,511.22
0.46,0.0016,-0.5763,-0.0012,-0.0016,0.0007,0.0046,19.4327,-99.1336,2236.1,14.944,0.001,0.04,508.96,509.58
0.47,-0.0025,-0.4894,0.002,0.0001,-0.0069,-0.0018,19.4327,-99.1336,2243.99,14.989,-0.012,-0.012,508.26,506.66
0.48,-0.0073,-0.3535,-0.0025,0.002,0.002,0.0013,19.4327,-99.1336,2236.77,14.918,0.046,-0.019,505.05,506.87
0.49,0.0023,-0.1819,-0.0027,0.0001,-0.0005,-0.0036,19.4327,-99.1336,2238.35,14.969,0.024,-0.037,498.07,502.5
0.5,-0.0018,-0.0001,0.0025,-0.0018,0.0004,-0.0016,19.4327,-99.1336,2240.01,14.993,0.006,-0.033,499.41,498.5
0.51,0,-0.1919,0.0014,-0.0009,0.0005,0.0012,19.4327,-99.1336,2241.43,15.024,-0.005,0.045,503.72,502.91
0.52,-0.0014,-0.3527,-0.0002,0.0007,-0.0018,-0.0027,19.4327,-99.1336,2236.69,15.126,0.021,-0.02,504.68,505.92
0.53,-0.0032,-0.4859,-0.0029,-0.0007,0.0012,0.0011,19.4327,-99.1336,2240.78,15.008,-0.049,0.033,505.67,507.82
0.54,-0.0002,-0.5749,0.0018,-0.0037,-0.001,0.0011,19.4327,-99.1336,2239.34,14.972,-0.01,-0.011,507.15,510.94
0.55,0.0067,-0.6027,0.0068,0.0002,0.0001,0.0019,19.4327,-99.1336,2241.02,15.043,-0.01,0.046,508.99,509.46
0.56,-0.0014,-0.5716,0.0005,-0.002,0.0018,-0.001,19.4327,-99.1336,2240.28,15.005,-0.019,0.004,509.31,507.01
0.57,0.0052,-0.4819,0.0043,-0.002,-0.0035,0.0015,19.4327,-99.1336,2245.33,14.974,0.003,0.046,508.77,507.42
0.58,-0.0004,-0.362,-0.0049,-0.0009,0.0003,0.0033,19.4327,-99.1336,2242.18,14.988,0.028,0.029,508.04,505.45
0.59,0.004,-0.1851,0.0004,0.0013,0.0027,0.0014,19.4327,-99.1336,2237.79,15.01,0.041,0.017,503.3,501.75
0.6,0.0056,0.0018,0.001,-0.0022,-0.0021,-0.0024,19.4327,-99.1336,2239.16,15.028,-0.018,-0.047,498.76,497.09
0.61,-0.0001,0.0056,0.0014,0.0025,0.0005,-0.0011,19.4327,-99.1336,2238.73,14.996,-0.033,0.001,501.07,501.37
0.62,-0.0004,-0.0042,0.0014,-0.0007,0.0017,-0.0008,19.4327,-99.1336,2242.07,15.036,-0.013,-0.006,503.81,497.67
0.63,0.0031,-0.0063,-0.0025,0.0008,-0.0002,-0.002,19.4327,-99.1336,2235.9,14.983,0.016,0.002,501.3,500.47
0.64,0.0009,-0.0006,-0.0025,0.0026,0.0017,-0.0015,19.4327,-99.1336,2242.8,14.979,0.001,-0.036,499.08,499.77
0.65,-0.0011,-0.0022,0.0024,0.0031,0.0027,-0.0019,19.4327,-99.1336,2237.05,14.916,0.008,0.038,500,499.25
0.66,-0.003,0.0043,0.0005,0.0017,0.0012,-0.0014,19.4327,-99.1336,2238.78,15.014,-0.057,0.018,502.78,498.95
0.67,-0.0008,0.0075,0.0004,-0.0037,-0.0009,-0.0008,19.4327,-99.1336,2240.85,14.985,-0.016,0.065,499.42,500.25
0.68,-0.0006,-0.0057,0.0033,-0.0008,-0.0023,0.001,19.4327,-99.1336,2240.68,15.026,-0.035,-0.013,499.07,498
0.69,-0.0013,-0.0002,0.0058,0.0007,-0.0002,-0.0001,19.4327,-99.1336,2238.51,14.972,-0.001,-0.009,503.28,500.53
0.7,0.001,0.0033,-0.0036,-0.001,-0.0027,-0.0014,19.4327,-99.1336,2237.11,14.869,0.013,-0.009,501.59,503.37
0.71,-0.0041,-0.001,-0.0004,0.0008,0.0002,-0.0005,19.4327,-99.1336,2237.02,14.944,-0.008,-0.029,500.49,502.73
0.72,0.0017,-0.0016,-0.0025,0.0032,0.0002,-0.0018,19.4327,-99.1336,2237.73,15.007,-0.001,0.032,499.05,500.31
0.73,0.0032,-0.0016,0.0013,-0.0026,-0.0017,-0.0012,19.4327,-99.1336,2241.32,15.003,0.031,-0.076,500.83,497.77
0.74,0.0043,0.0013,-0.003,0.0022,0.0029,0.0019,19.4327,-99.1336,2235.7,14.941,-0.029,0.002,499.39,502.58
0.75,0.006,-0.0033,0.0033,-0.0027,0.0032,0.0013,19.4327,-99.1336,2237.27,14.959,-0.011,0.006,498.83,500.38
0.76,0.0005,0.0037,-0.0095,0.0462,-0.0017,-0.0016,19.4327,-99.1336,2241.87,14.999,0.011,-0.046,498.45,502.3
0.77,-0.0048,-0.0012,-0.0005,0.0845,-0.0009,-0.0001,19.4327,-99.1336,2235.45,14.973,-0.038,-0.025,495.4,503.45
0.78,0.0003,0.0029,-0.0011,0.123,-0.0028,0.0013,19.4327,-99.1336,2238.26,14.988,-0.001,0.01,495.26,506.13
0.79,-0.0026,-0.0006,0.0029,0.1449,0.0019,0.0016,19.4327,-99.1336,2245.09,14.964,0.029,-0.018,496.51,503.45
0.8,-0.0008,0.0011,0.0018,0.1524,-0.0012,0.0001,19.4327,-99.1336,2244.06,14.967,0.016,0.011,496.56,504.19
0.81,-0.0028,-0.005,0.0007,0.142,-0.0029,-0.0002,19.4327,-99.1336,2242.1,14.993,0.013,0.006,495.55,503.91
0.82,0.0008,-0.001,-0.001,0.1197,-0.0011,0.0024,19.4327,-99.1336,2238.71,14.964,0.065,-0.004,494.32,505.96
0.83,-0.0002,0.0005,-0.0003,0.0864,-0.0031,-0.0004,19.4327,-99.1336,2236.28,14.993,0.046,0.021,498.42,503.06
0.84,0.0032,0.0026,-0.0008,0.0464,-0.0023,-0.0014,19.4327,-99.1336,2242.86,14.982,0.052,0.002,498.81,502.74
0.85,0.0032,-0.0025,0.0023,-0.0002,-0.0011,0.0022,19.4327,-99.1336,2240.26,14.95,-0.003,0.048,500.69,497.45
